# cpan-board14 ROW-LEVEL FAILURES — the blessed baseline (task #1502, s473w,
# 2026-09-09).  One line per FAILING assertion of the 14-dist CPAN board, plus
# one synthetic `*FILE*` row per t-file that produced NO TAP at all.
#
# Columns: dist, t-file, test-number, description, got, expected, CAUSE.
# Join key: (dist, t-file, description) — NEVER the number, which drifts
# whenever PCL's row count diverges from perl's.  An unnamed row carries the
# empty description and #1041's rule then makes one key stand for all of a
# file's unnamed rows (Text-Balanced 05_extmul.t is 14 such rows).
#
# WRITTEN BY:  tools/cpan-scoreboard.pl --rows  (six columns)
# CAUSES ADDED BY HAND, and they leave BY EDIT — never by re-blessing a run.
# COMPARE WITH:  tools/cpan-scoreboard.pl --diff <this file> <a fresh --rows>
#                  [--board-baseline baselines/cpan-board14-s473w.tsv
#                   --board-current <a fresh --tsv>]
#                which prints NEW / FIXED / LOST and the CAUSES line, and exits
#                nonzero on NEW or LOST — the sweep's contract exactly.
#
# THE COMMAND (the `--no-dist-lib` applies to every dist AFTER it; oracle rule
# 2: Scalar-List-Utils' unbuilt XS lib/ must not shadow PCL's shim):
#
#   tools/cpan-scoreboard.pl --jobs 4 --timeout 120 \
#     --tsv baselines/cpan-board14-s473w.tsv --rows <out>.rows.tsv \
#     ~/.cpan/build/{Algorithm-Diff-1.201-0,Capture-Tiny-0.50-0,\
#       Class-Inspector-1.36-0,Class-Method-Modifiers-2.15-0,Data-Dump-1.25-0,\
#       File-Which-1.27-0,Mojo-DOM58-3.002-0,Role-Tiny-2.002004-0,\
#       Safe-Isa-1.000010-0,Sort-Versions-1.62-0,Sub-Uplevel-0.2800-0,\
#       Text-Balanced-2.07-0,Try-Tiny-0.32-0} \
#     --no-dist-lib ~/.cpan/build/Scalar-List-Utils-1.70-0
#
# REAL PERL WAS RUN BESIDE EVERY FILE (oracle rule 1), 183 of 183, with the
# same @INC rule and CWD = the dist root.  Seven files real perl SKIPS too —
# they carry the cause `PERL-SKIP` and are NOT PCL failures:
#   Class-Inspector class_inspector__devel_hide.t   (needs Devel::Hide)
#   Text-Balanced 94_changes / 95_critic / 96_pmv / 97_pod / 98_pod_coverage
#                                                   ("Author testing only")
#   Try-Tiny global_destruction_load.t              (needs Capture::Tiny 0.12)
# The scoreboard still calls them FAIL (its rule is "zero ok"); the cause
# column is what stops them being counted as PCL's — deliberately, because
# changing the verdict would silently rewrite four earlier snapshots.
#
# ONE MEASUREMENT THE CAUSES DEPEND ON, recorded so it is not re-derived:
# `tools/run-dist-t.pl` does NOT chdir to the dist root while the perl oracle
# does, so a test using RELATIVE paths fails for a reason that is not PCL's
# (measured on File-Which: 13/6 as the board runs it, 15/4 with CWD = the dist,
# 19/0 under perl).  Task #1575; not fixed here because it is a RUNNER change
# and would move verdicts under the snapshot this file is blessed against.
Algorithm-Diff-1.201-0	oo.t	111			"b c d e f j k l m r s t"	#1511 A (the hunk iterator answers the wrong items after ->Next, and the croak escapes an eval {})
Algorithm-Diff-1.201-0	oo.t	121			"a"	#1511 A (the hunk iterator answers the wrong items after ->Next, and the croak escapes an eval {})
Algorithm-Diff-1.201-0	oo.t	122			"b"	#1511 A (the hunk iterator answers the wrong items after ->Next, and the croak escapes an eval {})
Capture-Tiny-0.50-0	02-capture.t	0	*FILE*	1..0 # SKIP  (rc=0)	0 row(s)	#1509 (a prototype installed by a STRING EVAL is invisible: `capture { … }` DROPS — t/lib/Cases.pm:104)
Capture-Tiny-0.50-0	06-stdout-closed.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#201 (Capture::Tiny reopens fd 1/2; PCL dies "fd-stream for descriptor 1 is closed")
Capture-Tiny-0.50-0	07-stderr-closed.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#201 (Capture::Tiny reopens fd 1/2 — the closed-handle path)
Capture-Tiny-0.50-0	09-preserve-exit-code.t	0	*FILE*	no TAP rows (rc=0)	2 row(s)	#1509 (same drop, line 22)
Capture-Tiny-0.50-0	10-stdout-string.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#201 (same closed-descriptor path)
Capture-Tiny-0.50-0	13-stdout-tied.t	1	STDOUT is tied			#155 (NS:tie — Capture::Tiny refuses to capture a TIED STDOUT; the row is its own skip check)
Capture-Tiny-0.50-0	14-stderr-tied.t	1	STDERR is tied			#155 (NS:tie — tied STDERR)
Capture-Tiny-0.50-0	15-stdin-tied.t	1	STDIN is tied			#155 (NS:tie — tied STDIN)
Capture-Tiny-0.50-0	16-catch-errors.t	0	*FILE*	no TAP rows (rc=0)	5 row(s)	#201 ("Cannot dereference non-reference: #<fd-stream …>" — a handle where a ref is expected)
Capture-Tiny-0.50-0	17-pass-results.t	0	*FILE*	no TAP rows (rc=0)	12 row(s)	#1509 (same drop, lines 30/44/58/70)
Capture-Tiny-0.50-0	19-relayering.t	0	*FILE*	1..0 # SKIP  (rc=0)	0 row(s)	#1509 (same drop, line 63)
Capture-Tiny-0.50-0	20-stdout-badtie.t	1	STDOUT is tied			#155 (NS:tie — tied STDOUT)
Capture-Tiny-0.50-0	21-stderr-badtie.t	1	STDERR is tied			#155 (NS:tie — tied STDERR)
Capture-Tiny-0.50-0	22-stdin-badtie.t	1	STDIN is tied			#155 (NS:tie — tied STDIN)
Capture-Tiny-0.50-0	23-all-tied.t	1	STDOUT is tied			#155 (NS:tie — all three handles tied)
Capture-Tiny-0.50-0	23-all-tied.t	2	STDERR is tied			#155 (NS:tie — all three handles tied)
Capture-Tiny-0.50-0	23-all-tied.t	3	STDIN is tied			#155 (NS:tie — all three handles tied)
Capture-Tiny-0.50-0	24-all-badtied.t	1	STDIN is tied			#155 (NS:tie — all three handles tied)
Capture-Tiny-0.50-0	24-all-badtied.t	2	STDIN is tied			#155 (NS:tie — all three handles tied)
Capture-Tiny-0.50-0	24-all-badtied.t	3	STDIN is tied			#155 (NS:tie — all three handles tied)
Capture-Tiny-0.50-0	25-cap-fork.t	0	*FILE*	1..0 # SKIP  (rc=0)	0 row(s)	#1509 (same drop, line 31)
Class-Inspector-1.36-0	class_inspector.t	54	->subclasses in the presence of an evil ->isa does not crash	''	'ARRAY(0x1)'	#1571 (a symbol-table walk sees PCL's stash: ->subclasses in the presence of an "evil" package)
Class-Inspector-1.36-0	class_inspector__devel_hide.t	0	*FILE*	1..0 # SKIP test requires Devel::Hide (rc=0)	0 row(s)	PERL-SKIP (perl also 1..0 # SKIP "test requires Devel::Hide")
Class-Inspector-1.36-0	class_inspector__inc_to_local.t	2	Found ourself			#1571 (%INC-to-path mapping: "Found ourself" — the generated .lisp is not the .pm path)
Class-Method-Modifiers-2.15-0	002-cache.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1572 (CLOS: "FINALIZE-INHERITANCE was called on a forward referenced class" — a modifier installed before the parent class exists)
Class-Method-Modifiers-2.15-0	003-basic.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1572 (same forward-referenced-class death)
Class-Method-Modifiers-2.15-0	060-caller.t	2	parent with modifiers sees 'main' as caller # TODO caller magic not implemented yet			#233 (caller() fidelity — a modifier must not appear as the caller)
Class-Method-Modifiers-2.15-0	081-sub-and-modifier.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1572 ("The method 'orig' is not found in the inheritance hierarchy for class MyParent2")
Class-Method-Modifiers-2.15-0	100-class-mop-method-modifiers.t	1	... got the right results back from the around methods (in list context)	'ARRAY(0x1)'	'ARRAY(0x2)'	#1572 (modifier ordering: the collected results array differs from perl's)
Class-Method-Modifiers-2.15-0	100-class-mop-method-modifiers.t	2	... got the right results back from the around methods (in scalar context)	'ARRAY(0x3)'	'4'	#1572 (modifier ordering: the collected results array differs from perl's)
Class-Method-Modifiers-2.15-0	110-namespace-clean.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions (namespace::clean needs B::Hooks::EndOfScope; "Can't locate loadable object for module this module")
Class-Method-Modifiers-2.15-0	120-fresh.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions (same XS dependency)
Class-Method-Modifiers-2.15-0	140-lvalue.t	1	around on an lvalue attribute is maintained	undef	'1'	#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Class-Method-Modifiers-2.15-0	140-lvalue.t	2	around adding an lvalue attribute works	undef	'2'	#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Class-Method-Modifiers-2.15-0	140-lvalue.t	3	around on array lvalue attribute works	'ARRAY(0x1)'	'ARRAY(0x2)'	#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Class-Method-Modifiers-2.15-0	140-lvalue.t	4	before maintains lvalue attribute	undef	'3'	#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Class-Method-Modifiers-2.15-0	140-lvalue.t	5	after maintains lvalue attribute	undef	'4'	#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Class-Method-Modifiers-2.15-0	140-lvalue.t	7	after array lvalue attribute sets values # TODO can't apply after to array lvalue method			#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Class-Method-Modifiers-2.15-0	140-lvalue.t	9	after with lvalue and prototype correctly assigns	undef	'4'	#930 (NS:Lvalue subroutines — USER-DEFERRED; perl itself TODO-fails 2 of these rows)
Data-Dump-1.25-0	dd.t	0	*FILE*	no TAP rows (rc=0)	1 row(s)	#1573 (Data::Dump rendering)
Data-Dump-1.25-0	dump.t	35			"bless(do{\\(my $o = \x5B)}, \"foo\")"	#1511 B (`bless \$sv` marks the REFERENT blessed, not the reference — ref model)
Data-Dump-1.25-0	dump.t	36			"bless({\n  a   => 1,\n  aa  => \"abcdefghijklmnopqrstuvwxyzabcdefghijklmnopqrstuvwxyz\",\n  aaa => bless(do{\\(my $o = \x5B)}, \"foo\"),\n}, \"foo\")\n"	#1511 B (`bless \$sv` marks the REFERENT blessed, not the reference — ref model)
Data-Dump-1.25-0	glob.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1574 ("Undefined subroutine &IO::Socket::UNIX::AF_UNIX" — a Socket constant the shim does not export)
Data-Dump-1.25-0	quote-unicode.t	5			"(\"\\x{FFF}\\x{100FF}\" x 30)"	#1573 (Data::Dump rendering: the "x 30" repeat form of a wide string)
Data-Dump-1.25-0	ref.t	2			"do {\n  my $a = { C1 => \\\\do{my $fix}, C2 => 'fix' };\n  ${${$a->{C1}}} = $a->{C1};\n  $a->{C2} = ${$a->{C1}};\n  $a;\n}\n"	#1573 (Data::Dump rendering: the \do{my $fix} cycle-fixup form)
Data-Dump-1.25-0	regexp.t	1			"{\n  a => qr/Foo/,\n  b => qr|abc/|si,\n  c => qr/ foo /x,\n  d => qr/foo/msix,\n  e => qr//,\n  f => qr/\n            # hi there\n            how do this look\n          /x,\n  g => qr|///////|,\n  h => qr#/|,:#,\n  i => qr/\\/|,:#/,\n}\n"	#1573 (Data::Dump rendering: qr// literals)
Data-Dump-1.25-0	scalar-obj.t	1				#1573 (Data::Dump rendering: a blessed scalar)
Data-Dump-1.25-0	scalar.t	1				#1573 (Data::Dump rendering: scalars)
Data-Dump-1.25-0	scalar.t	2				#1573 (Data::Dump rendering: scalars)
Data-Dump-1.25-0	scalar.t	3				#1573 (Data::Dump rendering: scalars)
Data-Dump-1.25-0	tied.t	1			"{\n  # tied MyTie\n  a => \"va\",\n  b => \"vb\",\n  c => \"vc\",\n  d => \"vd\",\n}\n"	#1573 (Data::Dump rendering: tied containers)
Data-Dump-1.25-0	tied.t	2			"[\n  # tied MyTie\n  \"v0\" .. \"v3\",\\x6E\n"	#1573 (Data::Dump rendering: tied containers)
File-Which-1.27-0	file_which.t	3	Found test-bin			#1575 (File::Which: the dist's own corpus/ probes — which() misses test-bin entries perl finds)
File-Which-1.27-0	file_which.t	7	Check test3 for Unix	undef	'corpus/test-bin-unix/test3'	#1575 (File::Which: the dist's own corpus/ probes — which() misses test-bin entries perl finds)
File-Which-1.27-0	file_which.t	11	Found test-bin			#1575 (File::Which: the dist's own corpus/ probes — which() misses test-bin entries perl finds)
File-Which-1.27-0	file_which.t	12	Found all	undef	to match: all	#1575 (File::Which: the dist's own corpus/ probes — which() misses test-bin entries perl finds)
File-Which-1.27-0	file_which.t	13	Found at least one result			#1575 (File::Which: the dist's own corpus/ probes — which() misses test-bin entries perl finds)
File-Which-1.27-0	file_which.t	15	zero =			#1575 (File::Which: the dist's own corpus/ probes — which() misses test-bin entries perl finds)
Mojo-DOM58-3.002-0	collection.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1576 (Test::More::subtest is not implemented — "Undefined subroutine &main::subtest")
Mojo-DOM58-3.002-0	dom.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions ("Can't locate loadable object for module Storable")
Mojo-DOM58-3.002-0	entities.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions ("Can't locate loadable object for module Encode")
Mojo-DOM58-3.002-0	roles.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions ("Can't locate loadable object for module Storable")
Role-Tiny-2.002004-0	concrete-methods.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#135 (role composition: a constant-installed sub is not composed — "Undefined subroutine &MyRole1::before_constant_deflate")
Role-Tiny-2.002004-0	extend-role-tiny.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1570 (READ ERROR: "Package Role::Tiny does not exist" — same)
Role-Tiny-2.002004-0	load-module.t	2	modules not loaded if symbol table entries exist	'1'	'0'	NS:Error message text and format (require diagnostics: "Compilation failed", "did not return a true value", and a symbol-table-entry check)
Role-Tiny-2.002004-0	load-module.t	3	broken modules throw errors	'Undefined subroutine &BrokenModule::blorp called at (eval 0) line 0.	to match: Compilation failed	NS:Error message text and format (require diagnostics: "Compilation failed", "did not return a true value", and a symbol-table-entry check)
Role-Tiny-2.002004-0	load-module.t	4	... and still fail if required again	'Undefined subroutine &BrokenModule::blorp called at (eval 0) line 0.	to match: Compilation failed	NS:Error message text and format (require diagnostics: "Compilation failed", "did not return a true value", and a symbol-table-entry check)
Role-Tiny-2.002004-0	load-module.t	5	modules returning false throw errors	''	to match: did not return a true value	NS:Error message text and format (require diagnostics: "Compilation failed", "did not return a true value", and a symbol-table-entry check)
Role-Tiny-2.002004-0	load-module.t	6	... and still fail if required again	''	to match: did not return a true value	NS:Error message text and format (require diagnostics: "Compilation failed", "did not return a true value", and a symbol-table-entry check)
Role-Tiny-2.002004-0	namespace-clean.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions (namespace::clean needs B::Hooks::EndOfScope)
Role-Tiny-2.002004-0	overload.t	1	subref overload	'MyClass=HASH(0x7)'	'welp'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	2	method name overload	'7'	'219'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	3	anon subref overload			#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	4	fallback value not overwritten	''	to match: no method found	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	7	subref overload applied to instance	'MyClass3__WITH__MyRole=HASH(0xa)'	'welp'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	8	method name overload applied to instance	'10'	'219'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	9	anon subref overload applied to instance			#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	10	subref overload applied to instance copy	'MyClass3__WITH__MyRole=HASH(0xa)'	'welp'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	11	method name overload applied to instance copy	'10'	'219'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	12	anon subref overload applied to instance copy			#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	13	subref overload applied to class with instance	'MyClass3=HASH(0xb)'	'welp'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	14	method name overload applied to class with instance	'11'	'219'	#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	overload.t	15	anon subref overload applied to class with instance			#135 (role composition of `use overload` — the handler a ROLE contributes is not applied to the composed class)
Role-Tiny-2.002004-0	proto.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1570 (READ ERROR: "Package Exporter does not exist" — a qualified CLOS-parent symbol whose package is never created; the whole file is lost)
Role-Tiny-2.002004-0	role-basic-bugs.t	15	Bar__WITH__Baz->can('ARRAY(0x24)')			#135 (role composition: ->can with a computed method name)
Role-Tiny-2.002004-0	role-duplication.t	1	duplicate roles detected	'Duplicated roles: Role1, Role2	to match: \ADuplicated roles: Role1, Role2	NS:Error message text and format (the duplicate-role croak text differs)
Role-Tiny-2.002004-0	role-long-package-name.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	#1510 (a composed class holds only @ISA, so _load_module requires Foo__WITH__R/AAA….pm)
Role-Tiny-2.002004-0	role-tiny-with.t	5	stub exists in consuming class			#135 (role composition: a STUB in the consuming class)
Role-Tiny-2.002004-0	stub.t	2	stub sub prevents composing matching sub			#135 (role composition: stub subs)
Role-Tiny-2.002004-0	stub.t	4	composing role includes stub subs			#135 (role composition: stub subs)
Scalar-List-Utils-1.70-0	dualvar.t	0	*FILE*	no TAP rows (rc=0)	41 row(s)	#1506 (`import constant HAVE_THREADS => 0` in a BEGIN — "Undefined subroutine &main::constant")
Scalar-List-Utils-1.70-0	exotic_names.t	0	*FILE*	no TAP rows (rc=0)	TAP rows	NS:DynaLoader / XS binary extensions ("Can't locate loadable object for module this module" — XSLoader::load() with no args)
Scalar-List-Utils-1.70-0	first.t	12	undef active sub	''	to match: ^Can't undef active subroutine	NS:Error message text and format ("Can't undef active subroutine")
Scalar-List-Utils-1.70-0	getmagic-once.t	1				#1571 (get-magic is fetched more than once per read — the file counts FETCH calls)
Scalar-List-Utils-1.70-0	getmagic-once.t	3				#1571 (get-magic is fetched more than once per read — the file counts FETCH calls)
Scalar-List-Utils-1.70-0	getmagic-once.t	4	reftype	'2'	'1'	#1571 (get-magic is fetched more than once per read — the file counts FETCH calls)
Scalar-List-Utils-1.70-0	getmagic-once.t	5				#1571 (get-magic is fetched more than once per read — the file counts FETCH calls)
Scalar-List-Utils-1.70-0	head-tail.t	22		''	to match: ^Not enough arguments for List::Util::head	NS:Error message text and format ("Not enough arguments for List::Util::head")
Scalar-List-Utils-1.70-0	head-tail.t	42		''	to match: ^Not enough arguments for List::Util::tail	NS:Error message text and format ("Not enough arguments for List::Util::head")
Scalar-List-Utils-1.70-0	lln.t	18	Tied	''	'1'	#155 (NS:tie — looks_like_number on a tied scalar)
Scalar-List-Utils-1.70-0	openhan.t	4	closed	'*main::CLOSED'	undef	#1571 (openhandle(): a closed bareword handle, an unopened IO::Handle/IO::File and a plain string are misjudged)
Scalar-List-Utils-1.70-0	openhan.t	13	unopened IO::Handle			#1571 (openhandle(): a closed bareword handle, an unopened IO::Handle/IO::File and a plain string are misjudged)
Scalar-List-Utils-1.70-0	openhan.t	15	works for IO::File objects			#1571 (openhandle(): a closed bareword handle, an unopened IO::Handle/IO::File and a plain string are misjudged)
Scalar-List-Utils-1.70-0	openhan.t	16	unopened IO::File			#1571 (openhandle(): a closed bareword handle, an unopened IO::Handle/IO::File and a plain string are misjudged)
Scalar-List-Utils-1.70-0	openhan.t	20	strings are not filehandles			#1571 (openhandle(): a closed bareword handle, an unopened IO::Handle/IO::File and a plain string are misjudged)
Scalar-List-Utils-1.70-0	pair.t	5	odd-sized list yields warning from pairgrep	''	to match: ^Odd number of elements in pairgrep at	NS:Warnings-gated diagnostics are absent (#221) + @_ ALIASING in pairgrep/pairmap (NS:`@_` argument aliasing)
Scalar-List-Utils-1.70-0	pair.t	6	pairgrep aliases elements	'ARRAY(0x1)'	'ARRAY(0x2)'	NS:Warnings-gated diagnostics are absent (#221) + @_ ALIASING in pairgrep/pairmap (NS:`@_` argument aliasing)
Scalar-List-Utils-1.70-0	pair.t	13	pairmap list returning >2 items	'ARRAY(0x3)'	'ARRAY(0x4)'	NS:Warnings-gated diagnostics are absent (#221) + @_ ALIASING in pairgrep/pairmap (NS:`@_` argument aliasing)
Scalar-List-Utils-1.70-0	pair.t	15	pairmap aliases elements	'ARRAY(0x5)'	'ARRAY(0x6)'	NS:Warnings-gated diagnostics are absent (#221) + @_ ALIASING in pairgrep/pairmap (NS:`@_` argument aliasing)
Scalar-List-Utils-1.70-0	pair.t	17	pairmap result has more elements than input	'ARRAY(0x7)'	'ARRAY(0x8)'	NS:Warnings-gated diagnostics are absent (#221) + @_ ALIASING in pairgrep/pairmap (NS:`@_` argument aliasing)
Scalar-List-Utils-1.70-0	prototype.t	8	@ prototype	undef	'@'	NS:prototype() — returns only registered prototypes (set_prototype/forward declarations)
Scalar-List-Utils-1.70-0	prototype.t	11	change non existing sub	undef	'$$$'	NS:prototype() — returns only registered prototypes (set_prototype/forward declarations)
Scalar-List-Utils-1.70-0	prototype.t	12	forward declaration	undef	'$$$$'	NS:prototype() — returns only registered prototypes (set_prototype/forward declarations)
Scalar-List-Utils-1.70-0	prototype.t	13	change forward declaration	undef	'\%'	NS:prototype() — returns only registered prototypes (set_prototype/forward declarations)
Scalar-List-Utils-1.70-0	readonly.t	1	number constant			NS:Internals::* C-level introspection (Internals::SvREADONLY on constants)
Scalar-List-Utils-1.70-0	readonly.t	4	string constant			NS:Internals::* C-level introspection (Internals::SvREADONLY on constants)
Scalar-List-Utils-1.70-0	readonly.t	8	de-reference to constant			NS:Internals::* C-level introspection (Internals::SvREADONLY on constants)
